date,type
2022-10-13,สะพาน
2022-10-13,จราจร
2022-10-13,ทางเดิน
2022-10-13,ถนน
2022-10-13,ขยะ
2022-10-13,ต้นไม้
2022-10-13,ถนน
2022-10-13,สะพาน
2022-10-13,ถนน
2022-10-13,ป้าย
2022-10-13,ขยะ
2022-10-13,ทางเดิน
2022-10-13,น้ำท่วม
2022-10-13,สะพาน
2022-10-13,ต้นไม้
2022-10-13,ถนน
2022-10-13,ทางเดิน
2022-10-13,ชำรุด
2022-10-13,น้ำท่วม
2022-10-13,ถนน
2022-10-13,ป้าย
2022-10-13,ร้องเรียน
2022-10-13,กลิ่น
2022-10-13,ขยะ
2022-10-13,ขยะ
2022-10-13,กลิ่น
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ต้นไม้
2022-10-13,ชำรุด
2022-10-13,กลิ่น
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,กลิ่น
2022-10-13,เสียง
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ป้าย
2022-10-13,ชำรุด
2022-10-13,ชำรุด
2022-10-13,ทางเดิน
2022-10-13,ทางเดิน
2022-10-13,ถนน
2022-10-13,ทางเดิน
2022-10-13,กลิ่น
2022-10-13,ถนน
2022-10-13,ทางเดิน
2022-10-13,ท่อระบายน้ำ
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,เสียง
2022-10-13,จราจร
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,เสียง
2022-10-13,ถนน
2022-10-13,สะพาน
2022-10-13,เสียง
2022-10-13,ชำรุด
2022-10-13,ถนน
2022-10-13,ชำรุด
2022-10-13,ขยะ
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,น้ำท่วม
2022-10-13,ชำรุด
2022-10-13,น้ำท่วม
2022-10-13,ขยะ
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ท่อระบายน้ำ
2022-10-13,ถนน
2022-10-13,ป้าย
2022-10-13,ป้าย
2022-10-13,ชำรุด
2022-10-13,ชำรุด
2022-10-13,ชำรุด
2022-10-13,ถนน
2022-10-13,ชำรุด
2022-10-13,ขยะ
2022-10-13,ขยะ
2022-10-13,จราจร
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ต้นไม้
2022-10-13,ชำรุด
2022-10-13,กีดขวาง
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,น้ำท่วม
2022-10-13,ชำรุด
2022-10-13,ถนน
2022-10-13,กีดขวาง
2022-10-13,ขยะ
2022-10-13,ขยะ
2022-10-13,ขยะ
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ชำรุด
2022-10-13,ขยะ
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,น้ำท่วม
2022-10-13,ชำรุด
2022-10-13,ท่อระบายน้ำ
2022-10-13,ขยะ
2022-10-13,ชำรุด
2022-10-13,น้ำท่วม
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ท่อระบายน้ำ
2022-10-13,ถนน
2022-10-13,จราจร
2022-10-13,จราจร
2022-10-13,น้ำท่วม
2022-10-13,ชำรุด
2022-10-13,ชำรุด
2022-10-13,สะพาน
2022-10-13,ท่อระบายน้ำ
2022-10-13,ขยะ
2022-10-13,จราจร
2022-10-13,ขยะ
2022-10-13,ชำรุด
2022-10-13,ชำรุด
2022-10-13,น้ำท่วม
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ชำรุด
2022-10-13,น้ำท่วม
2022-10-13,ชำรุด
2022-10-13,ชำรุด
2022-10-13,ขยะ
2022-10-13,ท่อระบายน้ำ
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ชำรุด
2022-10-13,ต้นไม้
2022-10-13,ขยะ
2022-10-13,น้ำท่วม
2022-10-13,ถนน
2022-10-13,สะพาน
2022-10-13,ต้นไม้
2022-10-13,กลิ่น
2022-10-13,ถนน
2022-10-13,จราจร
2022-10-13,ถนน
2022-10-13,กลิ่น
2022-10-13,ชำรุด
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-13,ถนน
2022-10-14,ขยะ
2022-10-14,ขยะ
2022-10-14,ขยะ
2022-10-14,ถนน
2022-10-14,ชำรุด
2022-10-14,ถนน
2022-10-14,จราจร
2022-10-14,ท่อระบายน้ำ
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ทางเดิน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ป้าย
2022-10-14,ถนน
2022-10-14,ร้องเรียน
2022-10-14,ถนน
2022-10-14,เสียง
2022-10-14,ถนน
2022-10-14,เสียง
2022-10-14,ถนน
2022-10-14,ร้องเรียน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ขยะ
2022-10-14,ทางเดิน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ขยะ
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ชำรุด
2022-10-14,จราจร
2022-10-14,ทางเดิน
2022-10-14,น้ำท่วม
2022-10-14,เสียง
2022-10-14,เสียง
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ป้าย
2022-10-14,ขยะ
2022-10-14,ขยะ
2022-10-14,สะพาน
2022-10-14,ถนน
2022-10-14,ชำรุด
2022-10-14,กลิ่น
2022-10-14,ทางเดิน
2022-10-14,ขยะ
2022-10-14,น้ำท่วม
2022-10-14,ป้าย
2022-10-14,ถนน
2022-10-14,ทางเดิน
2022-10-14,ขยะ
2022-10-14,จราจร
2022-10-14,ป้าย
2022-10-14,กีดขวาง
2022-10-14,กลิ่น
2022-10-14,ถนน
2022-10-14,ป้าย
2022-10-14,ขยะ
2022-10-14,ทางเดิน
2022-10-14,ชำรุด
2022-10-14,ชำรุด
2022-10-14,ถนน
2022-10-14,ชำรุด
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,เสียง
2022-10-14,ถนน
2022-10-14,ทางเดิน
2022-10-14,ถนน
2022-10-14,ท่อระบายน้ำ
2022-10-14,ถนน
2022-10-14,ร้องเรียน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ชำรุด
2022-10-14,ชำรุด
2022-10-14,ทางเดิน
2022-10-14,ทางเดิน
2022-10-14,ขยะ
2022-10-14,ท่อระบายน้ำ
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,กีดขวาง
2022-10-14,ร้องเรียน
2022-10-14,ชำรุด
2022-10-14,ขยะ
2022-10-14,ขยะ
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,น้ำท่วม
2022-10-14,เสียง
2022-10-14,จราจร
2022-10-14,เสียง
2022-10-14,ชำรุด
2022-10-14,ถนน
2022-10-14,จราจร
2022-10-14,ชำรุด
2022-10-14,ถนน
2022-10-14,สะพาน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ชำรุด
2022-10-14,เสียง
2022-10-14,ท่อระบายน้ำ
2022-10-14,ทางเดิน
2022-10-14,กลิ่น
2022-10-14,ถนน
2022-10-14,กีดขวาง
2022-10-14,ถนน
2022-10-14,จราจร
2022-10-14,ขยะ
2022-10-14,น้ำท่วม
2022-10-14,ต้นไม้
2022-10-14,ถนน
2022-10-14,ต้นไม้
2022-10-14,ถนน
2022-10-14,สะพาน
2022-10-14,ถนน
2022-10-14,ขยะ
2022-10-14,จราจร
2022-10-14,จราจร
2022-10-14,ถนน
2022-10-14,ชำรุด
2022-10-14,น้ำท่วม
2022-10-14,ถนน
2022-10-14,สะพาน
2022-10-14,ถนน
2022-10-14,ร้องเรียน
2022-10-14,ชำรุด
2022-10-14,ถนน
2022-10-14,ทางเดิน
2022-10-14,ร้องเรียน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ขยะ
2022-10-14,ทางเดิน
2022-10-14,ชำรุด
2022-10-14,จราจร
2022-10-14,ถนน
2022-10-14,ร้องเรียน
2022-10-14,ทางเดิน
2022-10-14,น้ำท่วม
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ขยะ
2022-10-14,ชำรุด
2022-10-14,จราจร
2022-10-14,ท่อระบายน้ำ
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ต้นไม้
2022-10-14,ป้าย
2022-10-14,ถนน
2022-10-14,ท่อระบายน้ำ
2022-10-14,กีดขวาง
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,สะพาน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ร้องเรียน
2022-10-14,ขยะ
2022-10-14,ขยะ
2022-10-14,ถนน
2022-10-14,ขยะ
2022-10-14,เสียง
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ขยะ
2022-10-14,ถนน
2022-10-14,ชำรุด
2022-10-14,ต้นไม้
2022-10-14,ชำรุด
2022-10-14,ถนน
2022-10-14,ชำรุด
2022-10-14,ถนน
2022-10-14,กีดขวาง
2022-10-14,ขยะ
2022-10-14,ต้นไม้
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ชำรุด
2022-10-14,ถนน
2022-10-14,ชำรุด
2022-10-14,ถนน
2022-10-14,ขยะ
2022-10-14,ชำรุด
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ชำรุด
2022-10-14,ชำรุด
2022-10-14,ถนน
2022-10-14,ชำรุด
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,ทางเดิน
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,เสียง
2022-10-14,ชำรุด
2022-10-14,ชำรุด
2022-10-14,ถนน
2022-10-14,ขยะ
2022-10-14,จราจร
2022-10-14,จราจร
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-14,จราจร
2022-10-14,จราจร
2022-10-14,สะพาน
2022-10-14,เสียง
2022-10-14,ถนน
2022-10-14,เสียง
2022-10-14,ถนน
2022-10-14,ถนน
2022-10-15,ชำรุด
2022-10-15,เสียง
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,เสียง
2022-10-15,เสียง
2022-10-15,ถนน
2022-10-15,เสียง
2022-10-15,ถนน
2022-10-15,สะพาน
2022-10-15,ร้องเรียน
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,จราจร
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,กีดขวาง
2022-10-15,เสียง
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,กลิ่น
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,จราจร
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ต้นไม้
2022-10-15,ต้นไม้
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ป้าย
2022-10-15,ถนน
2022-10-15,ป้าย
2022-10-15,ป้าย
2022-10-15,ถนน
2022-10-15,ป้าย
2022-10-15,ป้าย
2022-10-15,ป้าย
2022-10-15,ป้าย
2022-10-15,ป้าย
2022-10-15,ถนน
2022-10-15,ร้องเรียน
2022-10-15,ป้าย
2022-10-15,ป้าย
2022-10-15,ป้าย
2022-10-15,ถนน
2022-10-15,ป้าย
2022-10-15,เสียง
2022-10-15,ทางเดิน
2022-10-15,ถนน
2022-10-15,เสียง
2022-10-15,ถนน
2022-10-15,ป้าย
2022-10-15,ต้นไม้
2022-10-15,จราจร
2022-10-15,กลิ่น
2022-10-15,ทางเดิน
2022-10-15,ต้นไม้
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ต้นไม้
2022-10-15,จราจร
2022-10-15,ชำรุด
2022-10-15,จราจร
2022-10-15,ชำรุด
2022-10-15,ถนน
2022-10-15,กีดขวาง
2022-10-15,ต้นไม้
2022-10-15,จราจร
2022-10-15,ต้นไม้
2022-10-15,ถนน
2022-10-15,ต้นไม้
2022-10-15,ถนน
2022-10-15,ร้องเรียน
2022-10-15,ขยะ
2022-10-15,ขยะ
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,สะพาน
2022-10-15,ต้นไม้
2022-10-15,ทางเดิน
2022-10-15,ชำรุด
2022-10-15,ป้าย
2022-10-15,ต้นไม้
2022-10-15,ขยะ
2022-10-15,ชำรุด
2022-10-15,จราจร
2022-10-15,จราจร
2022-10-15,จราจร
2022-10-15,จราจร
2022-10-15,จราจร
2022-10-15,เสียง
2022-10-15,ถนน
2022-10-15,ขยะ
2022-10-15,สะพาน
2022-10-15,จราจร
2022-10-15,ท่อระบายน้ำ
2022-10-15,สะพาน
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ท่อระบายน้ำ
2022-10-15,ถนน
2022-10-15,ทางเดิน
2022-10-15,ป้าย
2022-10-15,จราจร
2022-10-15,ถนน
2022-10-15,เสียง
2022-10-15,ป้าย
2022-10-15,กลิ่น
2022-10-15,สะพาน
2022-10-15,ชำรุด
2022-10-15,ชำรุด
2022-10-15,ชำรุด
2022-10-15,ป้าย
2022-10-15,ถนน
2022-10-15,จราจร
2022-10-15,สะพาน
2022-10-15,ถนน
2022-10-15,ขยะ
2022-10-15,ถนน
2022-10-15,ป้าย
2022-10-15,ขยะ
2022-10-15,ถนน
2022-10-15,ชำรุด
2022-10-15,ป้าย
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,จราจร
2022-10-15,ถนน
2022-10-15,ขยะ
2022-10-15,ขยะ
2022-10-15,ชำรุด
2022-10-15,ถนน
2022-10-15,ร้องเรียน
2022-10-15,ถนน
2022-10-15,ท่อระบายน้ำ
2022-10-15,น้ำท่วม
2022-10-15,ถนน
2022-10-15,ชำรุด
2022-10-15,ขยะ
2022-10-15,ป้าย
2022-10-15,ถนน
2022-10-15,ชำรุด
2022-10-15,จราจร
2022-10-15,ขยะ
2022-10-15,ต้นไม้
2022-10-15,ทางเดิน
2022-10-15,ทางเดิน
2022-10-15,กลิ่น
2022-10-15,กีดขวาง
2022-10-15,ขยะ
2022-10-15,ขยะ
2022-10-15,กลิ่น
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ขยะ
2022-10-15,จราจร
2022-10-15,กลิ่น
2022-10-15,สะพาน
2022-10-15,ถนน
2022-10-15,กลิ่น
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ขยะ
2022-10-15,ถนน
2022-10-15,สะพาน
2022-10-15,กีดขวาง
2022-10-15,ถนน
2022-10-15,ขยะ
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ต้นไม้
2022-10-15,ถนน
2022-10-15,เสียง
2022-10-15,จราจร
2022-10-15,จราจร
2022-10-15,จราจร
2022-10-15,ร้องเรียน
2022-10-15,จราจร
2022-10-15,จราจร
2022-10-15,ถนน
2022-10-15,จราจร
2022-10-15,ถนน
2022-10-15,ขยะ
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,สะพาน
2022-10-15,จราจร
2022-10-15,ถนน
2022-10-15,ต้นไม้
2022-10-15,ขยะ
2022-10-15,ถนน
2022-10-15,เสียง
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ขยะ
2022-10-15,ขยะ
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,น้ำท่วม
2022-10-15,ถนน
2022-10-15,กลิ่น
2022-10-15,กลิ่น
2022-10-15,ถนน
2022-10-15,ต้นไม้
2022-10-15,ขยะ
2022-10-15,จราจร
2022-10-15,กลิ่น
2022-10-15,ทางเดิน
2022-10-15,ขยะ
2022-10-15,สะพาน
2022-10-15,กลิ่น
2022-10-15,ชำรุด
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,กลิ่น
2022-10-15,ถนน
2022-10-15,ถนน
2022-10-15,ขยะ
2022-10-15,ทางเดิน
2022-10-15,ขยะ
2022-10-15,ชำรุด
2022-10-15,ขยะ
2022-10-16,ป้าย
2022-10-16,จราจร
2022-10-16,ชำรุด
2022-10-16,ขยะ
2022-10-16,จราจร
2022-10-16,ต้นไม้
2022-10-16,ต้นไม้
2022-10-16,ถนน
2022-10-16,ขยะ
2022-10-16,ถนน
2022-10-16,ร้องเรียน
2022-10-16,ร้องเรียน
2022-10-16,ถนน
2022-10-16,เสียง
2022-10-16,ชำรุด
2022-10-16,ชำรุด
2022-10-16,ขยะ
2022-10-16,ถนน
2022-10-16,เสียง
2022-10-16,ป้าย
2022-10-16,ชำรุด
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,เสียง
2022-10-16,ขยะ
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,จราจร
2022-10-16,ถนน
2022-10-16,ป้าย
2022-10-16,ถนน
2022-10-16,จราจร
2022-10-16,เสียง
2022-10-16,เสียง
2022-10-16,จราจร
2022-10-16,จราจร
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,น้ำท่วม
2022-10-16,ถนน
2022-10-16,ร้องเรียน
2022-10-16,ถนน
2022-10-16,ชำรุด
2022-10-16,ขยะ
2022-10-16,ถนน
2022-10-16,จราจร
2022-10-16,ทางเดิน
2022-10-16,ทางเดิน
2022-10-16,ถนน
2022-10-16,ร้องเรียน
2022-10-16,กลิ่น
2022-10-16,จราจร
2022-10-16,ชำรุด
2022-10-16,เสียง
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,ต้นไม้
2022-10-16,สะพาน
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,กีดขวาง
2022-10-16,ชำรุด
2022-10-16,ป้าย
2022-10-16,กีดขวาง
2022-10-16,ท่อระบายน้ำ
2022-10-16,ถนน
2022-10-16,ชำรุด
2022-10-16,ถนน
2022-10-16,เสียง
2022-10-16,ถนน
2022-10-16,กลิ่น
2022-10-16,ถนน
2022-10-16,ขยะ
2022-10-16,ขยะ
2022-10-16,ถนน
2022-10-16,จราจร
2022-10-16,ทางเดิน
2022-10-16,ถนน
2022-10-16,จราจร
2022-10-16,ถนน
2022-10-16,จราจร
2022-10-16,ร้องเรียน
2022-10-16,ชำรุด
2022-10-16,จราจร
2022-10-16,ชำรุด
2022-10-16,ขยะ
2022-10-16,ขยะ
2022-10-16,ถนน
2022-10-16,กีดขวาง
2022-10-16,ขยะ
2022-10-16,ถนน
2022-10-16,ร้องเรียน
2022-10-16,ชำรุด
2022-10-16,จราจร
2022-10-16,ชำรุด
2022-10-16,น้ำท่วม
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,เสียง
2022-10-16,ท่อระบายน้ำ
2022-10-16,ถนน
2022-10-16,สะพาน
2022-10-16,จราจร
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,ชำรุด
2022-10-16,ชำรุด
2022-10-16,ทางเดิน
2022-10-16,ชำรุด
2022-10-16,กีดขวาง
2022-10-16,ถนน
2022-10-16,ชำรุด
2022-10-16,ป้าย
2022-10-16,ต้นไม้
2022-10-16,สะพาน
2022-10-16,ชำรุด
2022-10-16,เสียง
2022-10-16,ทางเดิน
2022-10-16,ชำรุด
2022-10-16,ถนน
2022-10-16,ขยะ
2022-10-16,ต้นไม้
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,กลิ่น
2022-10-16,กลิ่น
2022-10-16,ขยะ
2022-10-16,ต้นไม้
2022-10-16,ถนน
2022-10-16,น้ำท่วม
2022-10-16,ชำรุด
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,ชำรุด
2022-10-16,ชำรุด
2022-10-16,จราจร
2022-10-16,ชำรุด
2022-10-16,จราจร
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,ทางเดิน
2022-10-16,ทางเดิน
2022-10-16,ชำรุด
2022-10-16,ชำรุด
2022-10-16,ถนน
2022-10-16,จราจร
2022-10-16,ขยะ
2022-10-16,ถนน
2022-10-16,ร้องเรียน
2022-10-16,ถนน
2022-10-16,ทางเดิน
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,ทางเดิน
2022-10-16,ถนน
2022-10-16,ถนน
2022-10-16,ร้องเรียน
2022-10-16,ขยะ
2022-10-16,เสียง
2022-10-16,เสียง
2022-10-16,ถนน
2022-10-16,เสียง
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ขยะ
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ชำรุด
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ร้องเรียน
2022-10-17,ถนน
2022-10-17,เสียง
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ป้าย
2022-10-17,ต้นไม้
2022-10-17,ขยะ
2022-10-17,เสียง
2022-10-17,ชำรุด
2022-10-17,เสียง
2022-10-17,เสียง
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ร้องเรียน
2022-10-17,ทางเดิน
2022-10-17,เสียง
2022-10-17,กลิ่น
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ท่อระบายน้ำ
2022-10-17,ถนน
2022-10-17,ทางเดิน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ชำรุด
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ป้าย
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,เสียง
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ชำรุด
2022-10-17,ถนน
2022-10-17,ต้นไม้
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,สะพาน
2022-10-17,สะพาน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,เสียง
2022-10-17,กีดขวาง
2022-10-17,ขยะ
2022-10-17,ถนน
2022-10-17,สะพาน
2022-10-17,ทางเดิน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,สะพาน
2022-10-17,ชำรุด
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,น้ำท่วม
2022-10-17,ทางเดิน
2022-10-17,ร้องเรียน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ทางเดิน
2022-10-17,ถนน
2022-10-17,ทางเดิน
2022-10-17,ป้าย
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ทางเดิน
2022-10-17,สะพาน
2022-10-17,ชำรุด
2022-10-17,กลิ่น
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ขยะ
2022-10-17,จราจร
2022-10-17,ถนน
2022-10-17,ชำรุด
2022-10-17,ร้องเรียน
2022-10-17,ถนน
2022-10-17,ทางเดิน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,เสียง
2022-10-17,ถนน
2022-10-17,ชำรุด
2022-10-17,ชำรุด
2022-10-17,ถนน
2022-10-17,จราจร
2022-10-17,ทางเดิน
2022-10-17,จราจร
2022-10-17,ป้าย
2022-10-17,ถนน
2022-10-17,กีดขวาง
2022-10-17,จราจร
2022-10-17,กีดขวาง
2022-10-17,ถนน
2022-10-17,ขยะ
2022-10-17,สะพาน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ขยะ
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ป้าย
2022-10-17,กีดขวาง
2022-10-17,จราจร
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ร้องเรียน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ทางเดิน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,เสียง
2022-10-17,ชำรุด
2022-10-17,ถนน
2022-10-17,จราจร
2022-10-17,ถนน
2022-10-17,ป้าย
2022-10-17,ชำรุด
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ชำรุด
2022-10-17,ถนน
2022-10-17,ขยะ
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,จราจร
2022-10-17,ชำรุด
2022-10-17,ชำรุด
2022-10-17,จราจร
2022-10-17,ถนน
2022-10-17,สะพาน
2022-10-17,ถนน
2022-10-17,ทางเดิน
2022-10-17,ถนน
2022-10-17,สะพาน
2022-10-17,สะพาน
2022-10-17,สะพาน
2022-10-17,ชำรุด
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,กีดขวาง
2022-10-17,ร้องเรียน
2022-10-17,น้ำท่วม
2022-10-17,ทางเดิน
2022-10-17,ทางเดิน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ป้าย
2022-10-17,ทางเดิน
2022-10-17,ถนน
2022-10-17,กลิ่น
2022-10-17,ถนน
2022-10-17,กลิ่น
2022-10-17,ถนน
2022-10-17,น้ำท่วม
2022-10-17,ชำรุด
2022-10-17,ชำรุด
2022-10-17,ร้องเรียน
2022-10-17,ป้าย
2022-10-17,ชำรุด
2022-10-17,จราจร
2022-10-17,ถนน
2022-10-17,ทางเดิน
2022-10-17,จราจร
2022-10-17,ทางเดิน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ชำรุด
2022-10-17,เสียง
2022-10-17,ท่อระบายน้ำ
2022-10-17,น้ำท่วม
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ทางเดิน
2022-10-17,ร้องเรียน
2022-10-17,จราจร
2022-10-17,ชำรุด
2022-10-17,ถนน
2022-10-17,กลิ่น
2022-10-17,จราจร
2022-10-17,ถนน
2022-10-17,ทางเดิน
2022-10-17,เสียง
2022-10-17,ชำรุด
2022-10-17,จราจร
2022-10-17,ทางเดิน
2022-10-17,ป้าย
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ทางเดิน
2022-10-17,ชำรุด
2022-10-17,ขยะ
2022-10-17,ท่อระบายน้ำ
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,จราจร
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,ถนน
2022-10-17,กีดขวาง
2022-10-17,จราจร
2022-10-17,จราจร
2022-10-17,ขยะ
2022-10-17,กลิ่น
2022-10-17,ป้าย
2022-10-18,ถนน
2022-10-18,ป้าย
2022-10-18,ถนน
2022-10-18,ถนน
2022-10-18,ชำรุด
2022-10-18,ถนน
2022-10-18,ป้าย
2022-10-18,จราจร
2022-10-18,ชำรุด
2022-10-18,กลิ่น
2022-10-18,ถนน
2022-10-18,สะพาน
2022-10-18,ป้าย
2022-10-18,ป้าย
2022-10-18,ร้องเรียน
2022-10-18,เสียง
2022-10-18,เสียง
2022-10-18,เสียง
2022-10-18,เสียง
2022-10-18,ทางเดิน
2022-10-18,ถนน
2022-10-18,ถนน
2022-10-18,ถนน
2022-10-18,สะพาน
2022-10-18,ถนน
2022-10-18,ถนน
2022-10-18,ถนน
2022-10-18,ถนน
2022-10-18,ถนน
2022-10-18,ถนน
2022-10-18,สะพาน
2022-10-18,ต้นไม้
2022-10-18,ชำรุด
2022-10-18,ถนน
2022-10-18,ชำรุด
